t, n, Tsim, deviation, collisionCount
261.8596, 100,0.0,0,1
261.90958, 100,0.0,0,0
261.95956, 100,1.0,0,3
262.00955, 100,0.0,0,5
262.05954, 100,1.0,0,5
262.10953, 100,0.0,0,12
262.15952, 100,0.0,0,10
262.2095, 100,0.0,0,5
262.2595, 100,1.0,0,3
262.30948, 100,0.0,0,5
262.35947, 100,0.0,0,8
262.40945, 100,0.0,0,4
262.45944, 100,0.0,0,0
262.50943, 100,1.0,0,1
262.55942, 100,0.0,0,3
262.6094, 100,0.0,0,1
262.6594, 100,0.0,0,1
262.70938, 100,0.0,0,1
262.75937, 100,0.0,0,3
262.80936, 100,0.0,0,6
262.85934, 100,0.0,0,1
262.90933, 100,0.0,0,0
262.95932, 100,1.0,0,1
263.0093, 100,0.0,0,1
263.0593, 100,0.0,0,0
263.10928, 100,0.0,0,2
263.15927, 100,0.0,0,2
263.20926, 100,0.0,0,2
263.25925, 100,0.0,0,2
263.30923, 100,0.0,0,2
263.35922, 100,0.0,0,4
263.4092, 100,0.0,0,3
263.4592, 100,0.0,0,4
263.5092, 100,0.0,0,0
263.55917, 100,0.0,0,3
263.60916, 100,0.0,0,4
263.65915, 100,0.0,0,6
263.70914, 100,0.0,0,4
263.75912, 100,0.0,0,2
263.8091, 100,0.0,0,0
263.8591, 100,0.0,0,1
263.9091, 100,0.0,0,3
263.95908, 100,0.0,0,2
264.00906, 100,0.0,0,1
264.05905, 100,0.0,0,0
264.10904, 100,0.0,0,2
264.15903, 100,0.0,0,2
264.209, 100,0.0,0,2
264.259, 100,0.0,0,0
264.309, 100,0.0,0,0
264.35898, 100,1.0,0,6
264.40897, 100,0.0,0,6
264.45895, 100,0.0,0,2
264.50894, 100,0.0,0,4
264.55893, 100,0.0,0,5
264.60892, 100,0.0,0,5
264.6589, 100,0.0,0,4
264.7089, 100,0.0,0,3
264.75888, 100,0.0,0,4
264.80887, 100,1.0,0,2
264.85886, 100,0.0,0,0
264.90884, 100,0.0,0,0
264.95883, 100,1.0,0,0
265.00882, 100,0.0,0,0
265.0588, 100,0.0,0,0
265.1088, 100,0.0,0,0
265.15878, 100,0.0,0,1
265.20877, 100,0.0,0,1
265.25876, 100,0.0,0,1
265.30875, 100,0.0,0,0
265.35873, 100,0.0,0,4
265.40872, 100,0.0,0,4
265.4587, 100,0.0,0,2
265.5087, 100,0.0,0,0
265.5587, 100,1.0,0,0
265.60867, 100,1.0,0,0
265.65866, 100,0.0,0,0
265.70865, 100,0.0,0,1
265.75864, 100,1.0,0,2
265.80862, 100,0.0,0,3
265.8586, 100,0.0,0,1
265.9086, 100,0.0,0,1
265.9586, 100,0.0,0,6
266.00858, 100,0.0,0,16
266.05856, 100,0.0,0,13
266.10855, 100,0.0,0,17
266.15854, 100,0.0,7,23
266.20853, 100,0.0,0,12
266.2585, 100,0.0,0,9
266.3085, 100,0.0,0,14
266.3585, 100,0.0,0,19
266.40848, 100,0.0,0,10
266.45847, 100,0.0,0,4
266.50845, 100,0.0,0,7
266.55844, 100,1.0,0,12
266.60843, 100,1.0,0,17
266.65842, 100,0.0,0,16
266.7084, 100,0.0,0,9
266.7584, 100,1.0,0,10
266.80838, 100,0.0,0,9
266.85837, 100,0.0,0,11
266.90836, 100,0.0,0,14
266.95834, 100,0.0,0,11
267.00833, 100,0.0,0,9
267.05832, 100,0.0,0,6
267.1083, 100,0.0,0,7
267.1583, 100,0.0,0,2
267.20828, 100,0.0,0,2
267.25827, 100,0.0,0,4
267.30826, 100,0.0,0,2
267.35825, 100,0.0,0,10
267.40823, 100,0.0,0,9
267.45822, 100,0.0,0,12
267.5082, 100,0.0,0,6
267.5582, 100,0.0,0,4
267.6082, 100,0.0,0,4
267.65817, 100,0.0,0,6
267.70816, 100,0.0,0,4
267.75815, 100,0.0,0,10
267.80814, 100,0.0,0,7
267.85812, 100,0.0,0,7
267.9081, 100,0.0,0,4
267.9581, 100,1.0,0,7
268.0081, 100,0.0,0,2
268.05807, 100,1.0,0,2
268.10806, 100,0.0,0,0
268.15805, 100,0.0,0,2
268.20804, 100,0.0,0,4
268.25803, 100,0.0,0,3
268.308, 100,0.0,0,3
268.358, 100,0.0,0,7
268.408, 100,0.0,0,4
268.45798, 100,0.0,0,2
268.50797, 100,1.0,0,1
268.55795, 100,0.0,0,1
268.60794, 100,0.0,0,4
268.65793, 100,0.0,0,4
268.70792, 100,0.0,0,1
268.7579, 100,0.0,0,0
268.8079, 100,0.0,0,2
268.85788, 100,0.0,0,3
268.90787, 100,0.0,0,1
268.95786, 100,0.0,0,0
269.00784, 100,0.0,0,0
269.05783, 100,0.0,0,3
269.10782, 100,0.0,0,5
269.1578, 100,1.0,0,3
269.2078, 100,0.0,0,3
269.25778, 100,0.0,0,1
269.30777, 100,0.0,0,2
269.35776, 100,0.0,0,1
269.40775, 100,0.0,0,2
269.45773, 100,0.0,0,3
269.50772, 100,0.0,0,1
269.5577, 100,0.0,0,0
269.6077, 100,0.0,0,0
269.65768, 100,0.0,0,0
269.70767, 100,0.0,0,2
269.75766, 100,0.0,0,2
269.80765, 100,0.0,0,2
269.85764, 100,0.0,0,0
269.90762, 100,0.0,0,2
269.9576, 100,0.0,0,3
270.0076, 100,0.0,0,1
270.0576, 100,0.0,0,2
270.10757, 100,0.0,0,1
270.15756, 100,0.0,0,1
270.20755, 100,0.0,0,0
270.25754, 100,0.0,0,1
270.30753, 100,0.0,0,0
270.3575, 100,0.0,0,0
270.4075, 100,0.0,0,2
270.4575, 100,0.0,0,1
270.50748, 100,0.0,0,0
270.55746, 100,0.0,0,0
270.60745, 100,0.0,0,1
270.65744, 100,0.0,0,0
270.70743, 100,1.0,0,0
270.75742, 100,0.0,3,4
270.8074, 100,0.0,0,3
270.8574, 100,0.0,0,3
270.90738, 100,0.0,0,0
270.95737, 100,0.0,0,1
271.00735, 100,0.0,0,0
271.05734, 100,0.0,0,0
271.10733, 100,0.0,0,0
271.15732, 100,0.0,0,2
271.2073, 100,0.0,0,1
271.2573, 100,0.0,0,0
271.30728, 100,0.0,0,0
271.35727, 100,0.0,0,0
271.40726, 100,0.0,0,2
271.45724, 100,0.0,0,15
271.50723, 100,0.0,0,14
271.55722, 100,0.0,0,9
271.6072, 100,0.0,0,5
271.6572, 100,0.0,0,6
271.70718, 100,0.0,0,3
271.75717, 100,0.0,0,10
271.80716, 100,0.0,0,9
271.85715, 100,0.0,0,10
271.90714, 100,0.0,0,17
271.95712, 100,0.0,0,15
272.0071, 100,0.0,5,15
272.0571, 100,0.0,5,11
272.1071, 100,1.0,0,6
272.15707, 100,1.0,0,8
272.20706, 100,0.0,0,6
272.25705, 100,0.0,0,5
272.30704, 100,0.0,0,4
272.35703, 100,0.0,0,7
272.407, 100,0.0,0,9
272.457, 100,0.0,0,3
272.507, 100,0.0,0,7
272.55698, 100,0.0,0,2
272.60696, 100,0.0,0,2
272.65695, 100,1.0,0,4
272.70694, 100,0.0,0,4
272.75693, 100,0.0,0,1
272.80692, 100,0.0,0,1
272.8569, 100,0.0,0,0
272.9069, 100,0.0,0,2
272.95688, 100,0.0,0,3
273.00687, 100,0.0,0,8
273.05685, 100,0.0,0,15
273.10684, 100,0.0,0,13
273.15683, 100,0.0,0,12
273.20682, 100,0.0,0,8
273.2568, 100,1.0,0,7
273.3068, 100,0.0,0,7
273.35678, 100,1.0,0,8
273.40677, 100,0.0,0,10
273.45676, 100,0.0,0,13
273.50674, 100,0.0,0,13
273.55673, 100,0.0,0,12
273.60672, 100,0.0,0,7
273.6567, 100,0.0,0,6
273.7067, 100,0.0,0,4
273.75668, 100,0.0,0,5
273.80667, 100,0.0,0,6
273.85666, 100,0.0,0,4
273.90665, 100,0.0,0,2
273.95663, 100,0.0,0,6
274.00662, 100,0.0,0,6
274.0566, 100,0.0,0,7
274.1066, 100,0.0,0,8
274.1566, 100,0.0,4,8
274.20657, 100,0.0,4,7
274.25656, 100,0.0,0,3
274.30655, 100,0.0,0,0
274.35654, 100,0.0,0,0
274.40652, 100,0.0,0,5
274.4565, 100,0.0,0,7
274.5065, 100,1.0,0,8
274.5565, 100,0.0,0,8
274.60648, 100,0.0,0,7
274.65646, 100,0.0,0,4
274.70645, 100,0.0,0,7
274.75644, 100,0.0,0,2
274.80643, 100,0.0,0,2
274.8564, 100,0.0,0,0
274.9064, 100,0.0,0,0
274.9564, 100,0.0,0,1
275.00638, 100,0.0,0,0
275.05637, 100,0.0,0,3
275.10635, 100,0.0,0,2
275.15634, 100,0.0,0,2
275.20633, 100,0.0,0,0
275.25632, 100,0.0,0,0
275.3063, 100,0.0,0,0
275.3563, 100,0.0,0,3
275.40628, 100,0.0,0,1
275.45627, 100,0.0,0,2
275.50626, 100,0.0,0,1
275.55624, 100,0.0,0,2
275.60623, 100,0.0,0,2
275.65622, 100,1.0,0,5
275.7062, 100,0.0,0,2
275.7562, 100,0.0,0,6
275.80618, 100,1.0,0,5
275.85617, 100,1.0,0,5
275.90616, 100,0.0,0,3
275.95615, 100,0.0,0,0
276.00613, 100,0.0,0,0
276.05612, 100,0.0,0,0
276.1061, 100,0.0,0,2
276.1561, 100,0.0,0,0
276.2061, 100,0.0,0,1
276.25607, 100,0.0,0,0
276.30606, 100,0.0,0,0
276.35605, 100,0.0,0,0
276.40604, 100,0.0,0,2
276.45602, 100,0.0,0,2
276.506, 100,0.0,0,2
276.556, 100,0.0,0,1
276.606, 100,0.0,0,1
276.65598, 100,0.0,0,2
276.70596, 100,0.0,0,2
276.75595, 100,0.0,0,2
276.80594, 100,0.0,0,3
276.85593, 100,0.0,0,1
276.9059, 100,0.0,0,0
276.9559, 100,0.0,0,0
277.0059, 100,0.0,0,0
277.05588, 100,0.0,0,3
277.10587, 100,1.0,0,2
277.15585, 100,0.0,0,2
277.20584, 100,0.0,9,9
277.25583, 100,0.0,0,10
277.30582, 100,0.0,0,8
277.3558, 100,0.0,0,6
277.4058, 100,0.0,0,5
277.45578, 100,0.0,0,3
277.50577, 100,0.0,0,7
277.55576, 100,0.0,0,10
277.60574, 100,0.0,0,7
277.65573, 100,0.0,0,6
277.70572, 100,0.0,0,5
277.7557, 100,0.0,0,4
277.8057, 100,0.0,0,5
277.85568, 100,0.0,0,0
277.90567, 100,0.0,0,4
277.95566, 100,0.0,0,9
278.00565, 100,0.0,0,9
278.05563, 100,0.0,0,10
278.10562, 100,0.0,0,5
278.1556, 100,0.0,0,6
278.2056, 100,0.0,0,11
278.25558, 100,0.0,2,15
278.30557, 100,0.0,0,12
278.35556, 100,0.0,0,7
278.40555, 100,0.0,0,2
278.45554, 100,0.0,0,3
278.50552, 100,0.0,0,5
278.5555, 100,0.0,0,5
278.6055, 100,0.0,0,2
278.6555, 100,0.0,0,2
278.70547, 100,0.0,0,7
278.75546, 100,0.0,0,4
278.80545, 100,0.0,0,4
278.85544, 100,0.0,0,3
278.90543, 100,0.0,0,2
278.9554, 100,0.0,0,2
279.0054, 100,0.0,0,3
279.0554, 100,0.0,0,5
279.10538, 100,0.0,0,5
279.15536, 100,0.0,0,3
279.20535, 100,0.0,0,2
279.25534, 100,0.0,0,0
279.30533, 100,0.0,0,3
279.35532, 100,0.0,0,6
279.4053, 100,0.0,0,1
279.4553, 100,0.0,0,1
279.50528, 100,0.0,0,1
279.55527, 100,0.0,0,3
279.60526, 100,0.0,0,0
279.65524, 100,1.0,0,2
279.70523, 100,0.0,0,3
279.75522, 100,0.0,0,2
279.8052, 100,0.0,0,10
279.8552, 100,0.0,0,6
279.90518, 100,0.0,0,3
279.95517, 100,0.0,0,4
280.00516, 100,0.0,0,5
280.05515, 100,0.0,0,3
280.10513, 100,0.0,0,6
280.15512, 100,1.0,0,3
280.2051, 100,0.0,0,4
280.2551, 100,0.0,0,8
280.30508, 100,0.0,0,8
280.35507, 100,0.0,0,4
280.40506, 100,0.0,0,2
280.45505, 100,0.0,0,5
280.50504, 100,0.0,0,3
280.55502, 100,0.0,0,2
280.605, 100,0.0,0,2
280.655, 100,0.0,0,3
280.705, 100,1.0,0,2
280.75497, 100,0.0,0,3
280.80496, 100,0.0,0,2
280.85495, 100,0.0,0,3
280.90494, 100,0.0,0,2
280.95493, 100,0.0,0,2
281.0049, 100,0.0,0,1
281.0549, 100,0.0,0,0
281.1049, 100,0.0,0,1
281.15488, 100,0.0,0,1
281.20486, 100,0.0,0,2
281.25485, 100,0.0,0,7
281.30484, 100,0.0,0,2
281.35483, 100,0.0,0,0
281.40482, 100,0.0,0,2
281.4548, 100,0.0,0,1
281.5048, 100,0.0,0,3
281.55478, 100,0.0,0,3
281.60477, 100,0.0,0,4
281.65475, 100,0.0,0,2
281.70474, 100,0.0,0,4
281.75473, 100,0.0,0,4
281.80472, 100,0.0,0,2
281.8547, 100,0.0,0,1
281.9047, 100,0.0,0,0
281.95468, 100,0.0,0,3
282.00467, 100,0.0,0,2
282.05466, 100,0.0,0,1
282.10464, 100,0.0,0,0
282.15463, 100,0.0,0,2
282.20462, 100,0.0,0,1
282.2546, 100,0.0,0,0
282.3046, 100,0.0,0,0
282.35458, 100,0.0,0,0
282.40457, 100,1.0,0,2
282.45456, 100,0.0,0,2
282.50455, 100,0.0,0,1
282.55453, 100,0.0,0,2
282.60452, 100,0.0,0,1
282.6545, 100,0.0,0,5
282.7045, 100,0.0,0,8
282.7545, 100,0.0,0,6
282.80447, 100,1.0,0,12
282.85446, 100,0.0,0,9
282.90445, 100,0.0,0,8
282.95444, 100,0.0,0,6
283.00443, 100,0.0,0,9
283.0544, 100,0.0,0,10
283.1044, 100,0.0,0,9
283.1544, 100,0.0,0,11
283.20438, 100,0.0,0,14
283.25436, 100,0.0,0,9
283.30435, 100,3.0,0,4
283.35434, 100,0.0,0,10
283.40433, 100,0.0,0,9
283.4543, 100,0.0,0,7
283.5043, 100,0.0,0,12
283.5543, 100,0.0,0,10
283.60428, 100,0.0,1,9
283.65427, 100,0.0,1,7
283.70425, 100,0.0,0,15
283.75424, 100,0.0,0,12
283.80423, 100,1.0,0,9
283.85422, 100,0.0,0,7
283.9042, 100,0.0,0,4
283.9542, 100,0.0,0,2
284.00418, 100,0.0,0,4
284.05417, 100,0.0,0,5
284.10416, 100,1.0,0,4
284.15414, 100,0.0,0,6
284.20413, 100,0.0,0,7
284.25412, 100,0.0,0,13
284.3041, 100,0.0,0,11
284.3541, 100,0.0,0,9
284.40408, 100,0.0,0,5
284.45407, 100,0.0,0,2
284.50406, 100,0.0,0,2
284.55405, 100,0.0,0,5
284.60403, 100,0.0,0,1
284.65402, 100,1.0,0,3
284.704, 100,0.0,0,7
284.754, 100,0.0,0,7
284.804, 100,0.0,0,2
284.85397, 100,0.0,0,2
284.90396, 100,0.0,0,0
284.95395, 100,0.0,0,0
285.00394, 100,0.0,0,0
285.05392, 100,0.0,0,1
285.1039, 100,0.0,0,1
285.1539, 100,0.0,0,0
285.2039, 100,0.0,0,0
285.25388, 100,0.0,0,1
285.30386, 100,0.0,0,0
285.35385, 100,0.0,0,1
285.40384, 100,0.0,0,1
285.45383, 100,0.0,0,0
285.5038, 100,0.0,0,0
285.5538, 100,0.0,0,1
285.6038, 100,0.0,0,1
285.65378, 100,0.0,0,0
285.70377, 100,0.0,0,0
285.75375, 100,0.0,0,1
285.80374, 100,0.0,0,1
285.85373, 100,0.0,0,0
285.90372, 100,0.0,0,3
285.9537, 100,0.0,0,2
286.0037, 100,0.0,0,2
286.05368, 100,0.0,0,0
286.10367, 100,0.0,0,1
286.15366, 100,0.0,0,0
286.20364, 100,0.0,0,1
286.25363, 100,0.0,0,0
286.30362, 100,0.0,0,1
286.3536, 100,0.0,0,0
286.4036, 100,0.0,0,2
286.45358, 100,0.0,0,4
286.50357, 100,0.0,0,2
286.55356, 100,0.0,0,2
286.60355, 100,0.0,0,2
286.65353, 100,0.0,0,0
286.70352, 100,0.0,0,2
286.7535, 100,0.0,0,5
286.8035, 100,0.0,0,6
286.8535, 100,0.0,0,4
286.90347, 100,1.0,0,0
